GSE,SRR,URL_R1,URL_R2,Species,Tissue,Chromium_version,Compressed,Read_length
GSE174367,SRR14513981,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/081/SRR14513981/SRR14513981_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/081/SRR14513981/SRR14513981_2.fastq.gz,Human,Sample-100 (snRNA-seq),v3,0,100
GSE174367,SRR14513982,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/082/SRR14513982/SRR14513982_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/082/SRR14513982/SRR14513982_2.fastq.gz,Human,Sample-100 (snRNA-seq),v3,0,100
GSE174367,SRR14513983,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14513983/SRR14513983_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/083/SRR14513983/SRR14513983_2.fastq.gz,Human,Sample-100 (snRNA-seq),v3,0,100
GSE174367,SRR14513984,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/084/SRR14513984/SRR14513984_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/084/SRR14513984/SRR14513984_2.fastq.gz,Human,Sample-100 (snRNA-seq),v3,0,100
GSE174367,SRR14513985,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/085/SRR14513985/SRR14513985_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/085/SRR14513985/SRR14513985_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513986,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/086/SRR14513986/SRR14513986_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/086/SRR14513986/SRR14513986_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513987,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/087/SRR14513987/SRR14513987_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/087/SRR14513987/SRR14513987_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513988,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/088/SRR14513988/SRR14513988_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/088/SRR14513988/SRR14513988_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513989,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/089/SRR14513989/SRR14513989_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/089/SRR14513989/SRR14513989_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513990,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/090/SRR14513990/SRR14513990_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/090/SRR14513990/SRR14513990_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513991,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/091/SRR14513991/SRR14513991_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/091/SRR14513991/SRR14513991_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513992,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14513992/SRR14513992_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/092/SRR14513992/SRR14513992_2.fastq.gz,Human,Sample-101 (snRNA-seq),v3,0,100
GSE174367,SRR14513993,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14513993/SRR14513993_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/093/SRR14513993/SRR14513993_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513994,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/094/SRR14513994/SRR14513994_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/094/SRR14513994/SRR14513994_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513995,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14513995/SRR14513995_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/095/SRR14513995/SRR14513995_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513996,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14513996/SRR14513996_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/096/SRR14513996/SRR14513996_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513997,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14513997/SRR14513997_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/097/SRR14513997/SRR14513997_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513998,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14513998/SRR14513998_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/098/SRR14513998/SRR14513998_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14513999,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14513999/SRR14513999_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/099/SRR14513999/SRR14513999_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14514000,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14514000/SRR14514000_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/000/SRR14514000/SRR14514000_2.fastq.gz,Human,Sample-17 (snRNA-seq),v3,0,100
GSE174367,SRR14514001,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/001/SRR14514001/SRR14514001_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/001/SRR14514001/SRR14514001_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514002,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14514002/SRR14514002_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/002/SRR14514002/SRR14514002_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514003,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14514003/SRR14514003_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/003/SRR14514003/SRR14514003_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514004,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/004/SRR14514004/SRR14514004_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/004/SRR14514004/SRR14514004_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514005,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14514005/SRR14514005_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/005/SRR14514005/SRR14514005_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514006,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14514006/SRR14514006_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/006/SRR14514006/SRR14514006_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514007,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/007/SRR14514007/SRR14514007_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/007/SRR14514007/SRR14514007_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514008,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14514008/SRR14514008_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/008/SRR14514008/SRR14514008_2.fastq.gz,Human,Sample-19 (snRNA-seq),v3,0,100
GSE174367,SRR14514009,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14514009/SRR14514009_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/009/SRR14514009/SRR14514009_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514010,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/010/SRR14514010/SRR14514010_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/010/SRR14514010/SRR14514010_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514011,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/011/SRR14514011/SRR14514011_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/011/SRR14514011/SRR14514011_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514012,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/012/SRR14514012/SRR14514012_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/012/SRR14514012/SRR14514012_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514013,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/013/SRR14514013/SRR14514013_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/013/SRR14514013/SRR14514013_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514014,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/014/SRR14514014/SRR14514014_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/014/SRR14514014/SRR14514014_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514015,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/015/SRR14514015/SRR14514015_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/015/SRR14514015/SRR14514015_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514016,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/016/SRR14514016/SRR14514016_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/016/SRR14514016/SRR14514016_2.fastq.gz,Human,Sample-22 (snRNA-seq),v3,0,100
GSE174367,SRR14514017,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/017/SRR14514017/SRR14514017_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/017/SRR14514017/SRR14514017_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514018,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/018/SRR14514018/SRR14514018_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/018/SRR14514018/SRR14514018_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514019,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/019/SRR14514019/SRR14514019_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/019/SRR14514019/SRR14514019_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514020,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/020/SRR14514020/SRR14514020_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/020/SRR14514020/SRR14514020_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514021,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/021/SRR14514021/SRR14514021_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/021/SRR14514021/SRR14514021_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514022,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/022/SRR14514022/SRR14514022_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/022/SRR14514022/SRR14514022_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514023,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/023/SRR14514023/SRR14514023_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/023/SRR14514023/SRR14514023_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514024,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14514024/SRR14514024_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/024/SRR14514024/SRR14514024_2.fastq.gz,Human,Sample-27 (snRNA-seq),v3,0,100
GSE174367,SRR14514025,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14514025/SRR14514025_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/025/SRR14514025/SRR14514025_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514026,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14514026/SRR14514026_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/026/SRR14514026/SRR14514026_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514027,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14514027/SRR14514027_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/027/SRR14514027/SRR14514027_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514028,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14514028/SRR14514028_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/028/SRR14514028/SRR14514028_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514029,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14514029/SRR14514029_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/029/SRR14514029/SRR14514029_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514030,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14514030/SRR14514030_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/030/SRR14514030/SRR14514030_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514031,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14514031/SRR14514031_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/031/SRR14514031/SRR14514031_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514032,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14514032/SRR14514032_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/032/SRR14514032/SRR14514032_2.fastq.gz,Human,Sample-33 (snRNA-seq),v3,0,100
GSE174367,SRR14514033,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14514033/SRR14514033_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/033/SRR14514033/SRR14514033_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514034,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14514034/SRR14514034_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/034/SRR14514034/SRR14514034_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514035,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/035/SRR14514035/SRR14514035_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/035/SRR14514035/SRR14514035_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514036,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14514036/SRR14514036_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/036/SRR14514036/SRR14514036_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514037,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14514037/SRR14514037_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/037/SRR14514037/SRR14514037_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514038,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14514038/SRR14514038_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/038/SRR14514038/SRR14514038_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514039,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14514039/SRR14514039_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/039/SRR14514039/SRR14514039_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514040,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14514040/SRR14514040_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/040/SRR14514040/SRR14514040_2.fastq.gz,Human,Sample-37 (snRNA-seq),v3,0,100
GSE174367,SRR14514041,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14514041/SRR14514041_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/041/SRR14514041/SRR14514041_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514042,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/042/SRR14514042/SRR14514042_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/042/SRR14514042/SRR14514042_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514043,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/043/SRR14514043/SRR14514043_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/043/SRR14514043/SRR14514043_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514044,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/044/SRR14514044/SRR14514044_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/044/SRR14514044/SRR14514044_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514045,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/045/SRR14514045/SRR14514045_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/045/SRR14514045/SRR14514045_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514046,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/046/SRR14514046/SRR14514046_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/046/SRR14514046/SRR14514046_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514047,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/047/SRR14514047/SRR14514047_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/047/SRR14514047/SRR14514047_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514048,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/048/SRR14514048/SRR14514048_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/048/SRR14514048/SRR14514048_2.fastq.gz,Human,Sample-43 (snRNA-seq),v3,0,100
GSE174367,SRR14514049,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/049/SRR14514049/SRR14514049_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/049/SRR14514049/SRR14514049_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514050,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/050/SRR14514050/SRR14514050_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/050/SRR14514050/SRR14514050_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514051,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14514051/SRR14514051_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/051/SRR14514051/SRR14514051_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514052,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14514052/SRR14514052_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/052/SRR14514052/SRR14514052_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514053,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14514053/SRR14514053_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/053/SRR14514053/SRR14514053_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514054,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/054/SRR14514054/SRR14514054_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/054/SRR14514054/SRR14514054_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514055,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/055/SRR14514055/SRR14514055_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/055/SRR14514055/SRR14514055_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514056,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/056/SRR14514056/SRR14514056_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/056/SRR14514056/SRR14514056_2.fastq.gz,Human,Sample-45 (snRNA-seq),v3,0,100
GSE174367,SRR14514057,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/057/SRR14514057/SRR14514057_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/057/SRR14514057/SRR14514057_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514058,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14514058/SRR14514058_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/058/SRR14514058/SRR14514058_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514059,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14514059/SRR14514059_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/059/SRR14514059/SRR14514059_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514060,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/060/SRR14514060/SRR14514060_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/060/SRR14514060/SRR14514060_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514061,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/061/SRR14514061/SRR14514061_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/061/SRR14514061/SRR14514061_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514062,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/062/SRR14514062/SRR14514062_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/062/SRR14514062/SRR14514062_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514063,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/063/SRR14514063/SRR14514063_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/063/SRR14514063/SRR14514063_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514064,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/064/SRR14514064/SRR14514064_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/064/SRR14514064/SRR14514064_2.fastq.gz,Human,Sample-46 (snRNA-seq),v3,0,100
GSE174367,SRR14514065,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/065/SRR14514065/SRR14514065_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/065/SRR14514065/SRR14514065_2.fastq.gz,Human,Sample-47 (snRNA-seq),v3,0,100
GSE174367,SRR14514066,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/066/SRR14514066/SRR14514066_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/066/SRR14514066/SRR14514066_2.fastq.gz,Human,Sample-47 (snRNA-seq),v3,0,100
GSE174367,SRR14514067,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/067/SRR14514067/SRR14514067_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/067/SRR14514067/SRR14514067_2.fastq.gz,Human,Sample-47 (snRNA-seq),v3,0,100
GSE174367,SRR14514068,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/068/SRR14514068/SRR14514068_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/068/SRR14514068/SRR14514068_2.fastq.gz,Human,Sample-47 (snRNA-seq),v3,0,100
GSE174367,SRR14514069,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/069/SRR14514069/SRR14514069_1.fastq.gz,ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR145/069/SRR14514069/SRR14514069_2.fastq.gz,Human,Sample-47 (snRNA-seq),v3,0,100
